date,business_name,amount_of_deal,amount_paid,category
2023-01-01,H&M,95.97,95.97,Clothing
2023-01-02,Zara,119.35,119.35,Clothing
2023-01-03,Nike,111.39,111.39,Clothing
2023-01-04,Reid Inc,436.13,436.13,Travel
2023-01-05,Nike,126.14,126.14,Clothing
2023-01-07,Starbucks,14.62,7.31,Dining
2023-01-11,Walmart,116.49,116.49,Groceries
2023-01-13,IKEA,80.78,40.39,Home
2023-01-15,Target,130.12,43.37,Groceries
2023-01-18,Blake-Huang,811.73,811.73,Electronics
2023-01-19,Uber,349.23,349.23,Travel
2023-01-21,Delta Airlines,394.33,394.33,Travel
2023-01-22,Grant LLC,65.56,65.56,Groceries
2023-01-23,Delta Airlines,358.07,358.07,Travel
2023-01-28,"Jones, Nguyen and Baker",180.25,60.08,Electronics
2023-02-02,Target,148.22,148.22,Groceries
2023-02-03,Walmart,87.99,87.99,Groceries
2023-02-05,Starbucks,28.09,28.09,Dining
2023-02-12,Delta Airlines,286.92,286.92,Travel
2023-02-13,Amazon,879.12,439.56,Electronics
2023-02-14,"Martinez, Smith and Best",290.45,290.45,Travel
2023-02-20,Nike,62.01,62.01,Clothing
2023-02-22,Lopez Inc,470.78,470.78,Electronics
2023-02-23,Vazquez Group,42.54,14.18,Clothing
2023-02-24,Zara,90.58,90.58,Clothing
2023-03-02,Clark-Ochoa,79.87,79.87,Clothing
2023-03-06,Starbucks,52.34,52.34,Dining
2023-03-10,Zara,55.84,18.61,Clothing
2023-03-11,Walmart,59.26,59.26,Groceries
2023-03-12,Torres-Beck,394.85,394.85,Home
2023-03-13,Apple,500.4,500.4,Electronics
2023-03-14,Rodriguez LLC,460.36,460.36,Electronics
2023-03-17,CVS,66.49,66.49,Health
2023-03-20,"Klein, Davis and Powers",46.58,46.58,Health
2023-03-22,Starbucks,43.52,43.52,Dining
2023-03-23,Zara,136.01,136.01,Clothing
2023-03-24,Uber,97.76,97.76,Travel
2023-03-26,Starbucks,57.08,57.08,Dining
