date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Nguyen-Gill,74.28,37.14,Health
2023-01-03,Harris PLC,134.76,44.92,Clothing
2023-01-04,Walmart,60.4,60.4,Groceries
2023-01-09,Starbucks,26.65,26.65,Dining
2023-01-10,Hart-Davis,39.57,39.57,Groceries
2023-01-13,Dunlap and Sons,130.86,65.43,Groceries
2023-01-15,Target,95.17,47.59,Groceries
2023-01-18,Uber,97.33,97.33,Travel
2023-01-19,Zara,126.74,126.74,Clothing
2023-01-20,Target,46.31,46.31,Groceries
2023-01-22,Nike,122.95,122.95,Clothing
2023-01-24,Gutierrez PLC,45.18,22.59,Groceries
2023-01-27,Uber,425.0,425.0,Travel
2023-01-30,"Garcia, Perez and Suarez",899.27,449.63,Electronics
2023-02-01,Uber,264.84,264.84,Travel
2023-02-02,Combs and Sons,38.72,38.72,Entertainment
2023-02-03,Adidas,45.04,45.04,Clothing
2023-02-04,McDonald's,33.28,16.64,Dining
2023-02-06,Nike,68.1,68.1,Clothing
2023-02-09,Uber,143.71,143.71,Travel
2023-02-10,Horn-Miller,58.63,58.63,Groceries
2023-02-15,CVS,92.56,30.85,Health
2023-02-16,"Fitzgerald, Miller and Lee",388.86,194.43,Travel
2023-02-18,Nike,194.24,194.24,Clothing
2023-02-21,"Lopez, Cole and Lee",55.51,55.51,Health
2023-02-24,H&M,196.3,196.3,Clothing
2023-02-26,Adidas,56.49,28.25,Clothing
2023-02-27,Amazon,780.68,780.68,Electronics
2023-02-28,Curry-Martinez,57.51,57.51,Dining
2023-03-01,Starbucks,14.5,4.83,Dining
2023-03-02,Adidas,183.88,183.88,Clothing
2023-03-04,Jones-Palmer,258.44,258.44,Electronics
2023-03-06,CVS,51.62,51.62,Health
2023-03-08,Target,41.46,41.46,Groceries
2023-03-09,Starbucks,24.1,24.1,Dining
2023-03-10,Zara,164.22,164.22,Clothing
2023-03-12,Uber,157.15,157.15,Travel
2023-03-13,H&M,163.29,163.29,Clothing
2023-03-14,Murphy-Guzman,11.86,11.86,Health
2023-03-16,Walgreens,51.61,51.61,Health
2023-03-17,"Rivera, Martinez and Thompson",55.45,55.45,Groceries
2023-03-22,Amazon,161.56,161.56,Electronics
2023-03-27,Nike,50.67,50.67,Clothing
2023-03-31,Starbucks,32.56,32.56,Dining
