date,income,expense,balance,description
2023-01-01,0.0,104.33,8913.32,Wire Transfer
2023-01-03,5920.65,0.0,14833.97,Salary
2023-01-03,0.0,126.82,14707.15,Bill Payment
2023-01-04,0.0,106.07,14601.08,Bill Payment
2023-01-09,0.0,41.69,14559.39,Bill Payment
2023-01-10,0.0,69.79,14489.6,Wire Transfer
2023-01-11,0.0,125.15,14364.45,Wire Transfer
2023-01-15,0.0,80.43,14284.02,Wire Transfer
2023-01-18,0.0,31.44,14252.58,Loan Payment
2023-01-24,0.0,41.56,14211.02,Bill Payment
2023-01-25,0.0,118.81,14092.21,Loan Payment
2023-01-26,0.0,125.52,13966.69,ATM Withdrawal
2023-01-27,7.52,0.0,13974.21,Interest Payment
2023-01-27,0.0,75.57,13898.64,Bill Payment
2023-01-28,0.0,64.5,13834.14,ATM Withdrawal
2023-01-28,0.0,2132.12,22033.08,Credit Card Payment
2023-01-31,0.0,110.78,13723.36,ATM Withdrawal
2023-02-01,0.0,115.13,13608.23,Bill Payment
2023-02-03,5752.99,0.0,19361.22,Salary
2023-02-04,0.0,27.29,19333.93,ATM Withdrawal
2023-02-09,0.0,86.17,19247.76,Bill Payment
2023-02-16,0.0,72.38,19175.38,ATM Withdrawal
2023-02-21,0.0,95.09,19080.29,ATM Withdrawal
2023-02-25,0.0,110.37,18969.92,ATM Withdrawal
2023-02-27,2.8,0.0,18972.72,Interest Payment
2023-02-28,0.0,95.04,18877.68,Wire Transfer
2023-02-28,0.0,1316.73,20716.35,Credit Card Payment
2023-03-02,0.0,84.1,18793.58,ATM Withdrawal
2023-03-03,6025.59,0.0,24819.17,Salary
2023-03-03,0.0,101.83,24717.34,Bill Payment
2023-03-14,0.0,99.04,24618.3,Bill Payment
2023-03-17,0.0,144.45,24473.85,ATM Withdrawal
2023-03-22,0.0,81.58,24392.27,Bill Payment
2023-03-24,0.0,51.04,24341.23,Wire Transfer
2023-03-25,0.0,35.27,24305.96,Wire Transfer
2023-03-26,0.0,21.04,24284.92,ATM Withdrawal
2023-03-27,3.98,0.0,24288.9,Interest Payment
2023-03-28,0.0,66.18,24222.72,Bill Payment
2023-03-28,0.0,3023.37,17692.98,Credit Card Payment
2023-03-31,0.0,57.52,24165.2,Bill Payment
2023-04-28,0.0,135.15,17557.83,Credit Card Payment
