date,income,expense,balance,description
2023-01-02,0.0,86.56,9763.76,Bill Payment
2023-01-05,6608.39,0.0,16372.15,Salary
2023-01-05,0.0,59.12,16313.03,Bill Payment
2023-01-07,0.0,37.06,16275.97,ATM Withdrawal
2023-01-08,0.0,126.43,16149.54,Wire Transfer
2023-01-09,0.0,134.89,16014.65,Wire Transfer
2023-01-11,0.0,47.51,15967.14,Bill Payment
2023-01-17,0.0,122.14,15845.0,Wire Transfer
2023-01-19,0.0,148.09,15696.91,Bill Payment
2023-01-21,0.0,51.8,15645.11,Wire Transfer
2023-01-22,0.0,104.08,15541.03,ATM Withdrawal
2023-01-24,0.0,88.66,15452.37,Bill Payment
2023-01-25,0.0,126.83,15325.54,ATM Withdrawal
2023-01-27,9.28,0.0,15334.82,Interest Payment
2023-01-28,0.0,49.73,15285.09,ATM Withdrawal
2023-01-28,0.0,1629.85,25530.64,Credit Card Payment
2023-01-29,0.0,37.44,15247.65,Bill Payment
2023-02-03,0.0,97.25,15150.4,Bill Payment
2023-02-05,6501.33,0.0,21651.73,Salary
2023-02-07,0.0,90.74,21560.99,Bill Payment
2023-02-16,0.0,53.86,21507.13,ATM Withdrawal
2023-02-19,0.0,123.17,21383.96,Wire Transfer
2023-02-20,0.0,99.55,21284.41,ATM Withdrawal
2023-02-21,0.0,80.2,21204.21,Bill Payment
2023-02-23,0.0,37.82,21166.39,Bill Payment
2023-02-24,0.0,148.2,21018.19,ATM Withdrawal
2023-02-27,7.43,0.0,21025.62,Interest Payment
2023-02-27,0.0,90.83,20934.79,ATM Withdrawal
2023-02-28,0.0,1057.88,24472.76,Credit Card Payment
2023-03-05,6762.86,0.0,27697.65,Salary
2023-03-13,0.0,31.04,27666.61,ATM Withdrawal
2023-03-19,0.0,146.83,27519.78,Bill Payment
2023-03-20,0.0,143.15,27376.63,Bill Payment
2023-03-26,0.0,142.4,27234.23,ATM Withdrawal
2023-03-27,5.21,0.0,27239.44,Interest Payment
2023-03-27,0.0,78.95,27160.49,ATM Withdrawal
2023-03-28,0.0,1114.34,23358.42,Credit Card Payment
2023-04-28,0.0,41.98,23316.44,Credit Card Payment
2023-05-28,0.0,5.6,23310.84,Credit Card Payment
