date,income,expense,balance,description
2023-01-01,5247.08,0.0,13573.75,Salary
2023-01-10,0.0,46.33,13527.42,Wire Transfer
2023-01-12,0.0,33.42,13494.0,Bill Payment
2023-01-13,0.0,101.29,13392.71,Wire Transfer
2023-01-17,0.0,32.5,13360.21,Wire Transfer
2023-01-19,0.0,124.83,13235.38,Bill Payment
2023-01-22,0.0,115.15,13120.23,Bill Payment
2023-01-24,3.47,0.0,13123.7,Interest Payment
2023-01-28,0.0,2835.83,18374.12,Credit Card Payment
2023-02-01,5127.96,0.0,18251.66,Salary
2023-02-03,0.0,108.65,18143.01,Bill Payment
2023-02-04,0.0,65.49,18077.52,Bill Payment
2023-02-06,0.0,81.91,17995.61,Bill Payment
2023-02-10,0.0,29.61,17966.0,ATM Withdrawal
2023-02-11,0.0,21.35,17944.65,ATM Withdrawal
2023-02-14,0.0,88.85,17855.8,Wire Transfer
2023-02-16,0.0,38.77,17817.03,Loan Payment
2023-02-17,0.0,136.39,17680.64,Wire Transfer
2023-02-18,0.0,75.31,17605.33,Bill Payment
2023-02-21,0.0,90.66,17514.67,ATM Withdrawal
2023-02-22,0.0,134.0,17380.67,Bill Payment
2023-02-24,8.94,0.0,17389.61,Interest Payment
2023-02-24,0.0,141.27,17248.34,Bill Payment
2023-02-25,0.0,35.5,17212.84,Wire Transfer
2023-02-28,0.0,2121.46,16252.66,Credit Card Payment
2023-03-01,5186.16,0.0,22399.0,Salary
2023-03-02,0.0,122.52,22276.48,ATM Withdrawal
2023-03-04,0.0,148.16,22128.32,ATM Withdrawal
2023-03-05,0.0,52.44,22075.88,ATM Withdrawal
2023-03-06,0.0,26.68,22049.2,Bill Payment
2023-03-11,0.0,88.34,21960.86,Wire Transfer
2023-03-19,0.0,133.62,21827.24,Bill Payment
2023-03-20,0.0,131.67,21695.57,Bill Payment
2023-03-23,0.0,102.96,21592.61,Wire Transfer
2023-03-24,6.8,0.0,21599.41,Interest Payment
2023-03-26,0.0,113.61,21485.8,ATM Withdrawal
2023-03-28,0.0,89.69,21396.11,Bill Payment
2023-03-28,0.0,1192.73,15059.93,Credit Card Payment
2023-03-30,0.0,117.67,21278.44,ATM Withdrawal
2023-03-31,0.0,68.49,21209.95,Bill Payment
2023-04-28,0.0,384.6,14675.33,Credit Card Payment
2023-05-28,0.0,15.17,14660.16,Credit Card Payment
