date,income,expense,balance,description
2023-01-03,5441.97,0.0,13714.39,Salary
2023-01-07,0.0,61.48,13652.91,Loan Payment
2023-01-08,0.0,137.54,13515.37,Bill Payment
2023-01-10,0.0,139.72,13375.65,ATM Withdrawal
2023-01-17,0.0,100.74,13274.91,ATM Withdrawal
2023-01-18,0.0,93.1,13181.81,Wire Transfer
2023-01-19,0.0,109.38,13072.43,Bill Payment
2023-01-27,4.12,0.0,13076.55,Interest Payment
2023-01-28,0.0,1776.07,20000.34,Credit Card Payment
2023-01-31,0.0,109.06,12967.49,Bill Payment
2023-02-02,0.0,125.09,12842.4,Bill Payment
2023-02-03,5381.45,0.0,18223.85,Salary
2023-02-05,0.0,108.68,18115.17,Bill Payment
2023-02-07,0.0,110.54,18004.63,Wire Transfer
2023-02-11,0.0,115.96,17888.67,ATM Withdrawal
2023-02-17,0.0,47.97,17840.7,Loan Payment
2023-02-19,0.0,119.58,17721.12,ATM Withdrawal
2023-02-25,0.0,145.5,17575.62,ATM Withdrawal
2023-02-26,0.0,114.97,17460.65,Bill Payment
2023-02-27,9.94,0.0,17470.59,Interest Payment
2023-02-28,0.0,1988.49,18011.85,Credit Card Payment
2023-03-02,0.0,83.56,17387.03,Bill Payment
2023-03-03,5513.13,0.0,22900.16,Salary
2023-03-03,0.0,146.55,22753.61,ATM Withdrawal
2023-03-04,0.0,92.49,22661.12,ATM Withdrawal
2023-03-07,0.0,55.18,22605.94,ATM Withdrawal
2023-03-10,0.0,20.95,22584.99,ATM Withdrawal
2023-03-12,0.0,67.92,22517.07,Loan Payment
2023-03-13,0.0,73.21,22443.86,ATM Withdrawal
2023-03-16,0.0,94.99,22348.87,ATM Withdrawal
2023-03-18,0.0,20.68,22328.19,ATM Withdrawal
2023-03-20,0.0,110.62,22217.57,ATM Withdrawal
2023-03-24,0.0,82.63,22134.94,Wire Transfer
2023-03-25,0.0,116.48,22018.46,ATM Withdrawal
2023-03-27,3.31,0.0,22021.77,Interest Payment
2023-03-28,0.0,3311.29,14700.56,Credit Card Payment
2023-03-29,0.0,23.54,21998.23,Bill Payment
2023-03-30,0.0,127.05,21871.18,Wire Transfer
2023-03-31,0.0,94.77,21776.41,ATM Withdrawal
2023-04-28,0.0,120.04,14580.52,Credit Card Payment
2023-05-28,0.0,53.76,14526.76,Credit Card Payment
