date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Adidas,96.16,48.08,Clothing
2023-01-05,Walgreens,14.56,14.56,Health
2023-01-06,McDonald's,23.77,23.77,Dining
2023-01-08,Starbucks,12.34,12.34,Dining
2023-01-11,Miller PLC,210.21,210.21,Home
2023-01-13,Starbucks,45.21,45.21,Dining
2023-01-15,Uber,489.67,489.67,Travel
2023-01-17,Berger-Young,155.68,155.68,Clothing
2023-01-20,Starbucks,46.13,46.13,Dining
2023-01-21,H&M,149.87,149.87,Clothing
2023-01-22,Walgreens,85.83,28.61,Health
2023-01-24,David-Walker,235.4,235.4,Travel
2023-01-25,Zara,76.26,76.26,Clothing
2023-01-27,Zara,162.81,162.81,Clothing
2023-01-28,Uber,476.5,476.5,Travel
2023-01-29,Jackson LLC,37.79,37.79,Dining
2023-01-31,Nike,62.27,62.27,Clothing
2023-02-03,Apple,867.91,867.91,Electronics
2023-02-08,H&M,183.22,183.22,Clothing
2023-02-09,Nike,160.25,80.12,Clothing
2023-02-14,Walgreens,18.08,18.08,Health
2023-02-15,IKEA,271.34,271.34,Home
2023-02-17,McDonald's,13.93,13.93,Dining
2023-02-18,IKEA,318.25,318.25,Home
2023-02-22,IKEA,153.77,153.77,Home
2023-02-23,Conley-Burton,73.91,73.91,Home
2023-02-24,CVS,92.48,92.48,Health
2023-02-26,Zara,172.7,172.7,Clothing
2023-02-27,IKEA,98.11,32.7,Home
2023-03-02,Gilbert-Macdonald,87.16,87.16,Clothing
2023-03-04,CVS,21.04,21.04,Health
2023-03-05,"Carr, Gomez and Wood",84.19,84.19,Groceries
2023-03-06,Nike,104.9,104.9,Clothing
2023-03-09,Adidas,187.73,93.86,Clothing
2023-03-13,Nike,190.41,190.41,Clothing
2023-03-14,Jackson-Montgomery,376.51,376.51,Travel
2023-03-16,Walmart,116.14,116.14,Groceries
2023-03-19,Uber,154.63,51.54,Travel
2023-03-21,Apple,314.91,157.46,Electronics
2023-03-22,Target,115.59,115.59,Groceries
2023-03-26,CVS,75.02,75.02,Health
2023-03-28,Zara,188.67,188.67,Clothing
2023-03-30,"Garcia, Miller and Flynn",137.69,137.69,Travel
2023-03-31,Target,37.03,37.03,Groceries
