date,income,expense,balance,description
2023-01-02,0.0,73.13,2713.61,Loan Payment
2023-01-05,6351.95,0.0,9065.56,Salary
2023-01-06,0.0,103.26,8962.3,Bill Payment
2023-01-07,0.0,75.04,8887.26,ATM Withdrawal
2023-01-08,0.0,96.43,8790.83,Bill Payment
2023-01-10,0.0,49.18,8741.65,Bill Payment
2023-01-16,0.0,32.01,8709.64,ATM Withdrawal
2023-01-19,0.0,24.87,8684.77,ATM Withdrawal
2023-01-21,5.07,0.0,8689.84,Interest Payment
2023-01-23,0.0,124.47,8565.37,ATM Withdrawal
2023-01-26,0.0,26.51,8538.86,ATM Withdrawal
2023-01-28,0.0,997.12,18392.76,Credit Card Payment
2023-02-02,0.0,113.93,8424.93,Loan Payment
2023-02-03,0.0,134.95,8289.98,Bill Payment
2023-02-04,0.0,80.78,8209.2,ATM Withdrawal
2023-02-05,6317.52,0.0,14526.72,Salary
2023-02-07,0.0,48.35,14478.37,ATM Withdrawal
2023-02-10,0.0,93.18,14385.19,Bill Payment
2023-02-11,0.0,26.96,14358.23,Bill Payment
2023-02-15,0.0,92.32,14265.91,ATM Withdrawal
2023-02-17,0.0,68.05,14197.86,Bill Payment
2023-02-18,0.0,34.14,14163.72,Bill Payment
2023-02-19,0.0,103.84,14059.88,Bill Payment
2023-02-21,4.4,0.0,14064.28,Interest Payment
2023-02-26,0.0,36.21,14028.07,Bill Payment
2023-02-28,0.0,2094.41,16298.35,Credit Card Payment
2023-03-03,0.0,67.95,13960.12,Bill Payment
2023-03-05,6468.25,0.0,20428.37,Salary
2023-03-05,0.0,61.65,20366.72,ATM Withdrawal
2023-03-06,0.0,140.98,20225.74,ATM Withdrawal
2023-03-07,0.0,61.84,20163.9,ATM Withdrawal
2023-03-08,0.0,139.17,20024.73,Wire Transfer
2023-03-09,0.0,127.08,19897.65,ATM Withdrawal
2023-03-12,0.0,118.39,19779.26,ATM Withdrawal
2023-03-18,0.0,126.21,19653.05,Bill Payment
2023-03-19,0.0,87.23,19565.82,Wire Transfer
2023-03-21,3.4,0.0,19569.22,Interest Payment
2023-03-23,0.0,53.05,19516.17,ATM Withdrawal
2023-03-28,0.0,126.29,19389.88,Bill Payment
2023-03-28,0.0,4334.66,11963.69,Credit Card Payment
2023-04-28,0.0,428.32,11535.37,Credit Card Payment
2023-05-28,0.0,35.23,11500.14,Credit Card Payment
