date,income,expense,balance,description
2023-01-01,0.0,117.29,7331.01,ATM Withdrawal
2023-01-03,0.0,144.76,7186.25,Bill Payment
2023-01-04,6152.98,0.0,13339.23,Salary
2023-01-04,0.0,114.04,13225.19,Bill Payment
2023-01-05,0.0,66.33,13158.86,ATM Withdrawal
2023-01-11,0.0,24.54,13134.32,Wire Transfer
2023-01-13,0.0,130.36,13003.96,Bill Payment
2023-01-14,0.0,39.76,12964.2,ATM Withdrawal
2023-01-16,0.0,147.01,12817.19,Bill Payment
2023-01-18,0.0,94.28,12722.91,Loan Payment
2023-01-20,0.0,22.44,12700.47,Bill Payment
2023-01-21,4.17,0.0,12704.64,Interest Payment
2023-01-21,0.0,85.24,12619.4,ATM Withdrawal
2023-01-22,0.0,43.25,12576.15,Bill Payment
2023-01-26,0.0,123.07,12453.08,ATM Withdrawal
2023-01-27,0.0,88.0,12365.08,Bill Payment
2023-01-28,0.0,561.93,22324.86,Credit Card Payment
2023-01-29,0.0,30.4,12334.68,ATM Withdrawal
2023-01-31,0.0,132.99,12201.69,Wire Transfer
2023-02-03,0.0,110.59,12091.1,Bill Payment
2023-02-04,6198.67,0.0,18289.77,Salary
2023-02-06,0.0,117.87,18171.9,Bill Payment
2023-02-09,0.0,125.95,18045.95,Bill Payment
2023-02-13,0.0,142.03,17903.92,Bill Payment
2023-02-16,0.0,24.69,17879.23,Wire Transfer
2023-02-17,0.0,83.05,17796.18,Bill Payment
2023-02-18,0.0,135.66,17660.52,ATM Withdrawal
2023-02-21,8.02,0.0,17668.54,Interest Payment
2023-02-22,0.0,72.25,17596.29,Wire Transfer
2023-02-26,0.0,136.78,17459.51,ATM Withdrawal
2023-02-28,0.0,1708.31,17763.31,Credit Card Payment
2023-03-02,0.0,77.66,17381.85,Bill Payment
2023-03-04,6097.63,0.0,23479.48,Salary
2023-03-04,0.0,92.83,23386.65,Bill Payment
2023-03-15,0.0,51.94,23334.71,ATM Withdrawal
2023-03-16,0.0,145.58,23189.13,Bill Payment
2023-03-19,0.0,32.99,23156.14,Bill Payment
2023-03-21,5.74,0.0,23161.88,Interest Payment
2023-03-21,0.0,144.56,23017.32,ATM Withdrawal
2023-03-28,0.0,2853.24,19471.62,Credit Card Payment
2023-03-30,0.0,25.93,22991.39,Bill Payment
2023-03-31,0.0,104.6,22886.79,ATM Withdrawal
2023-04-28,0.0,9.56,17753.75,Credit Card Payment
