date,income,expense,balance,description
2023-01-02,6722.0,0.0,13487.12,Salary
2023-01-03,0.0,111.84,13375.28,Bill Payment
2023-01-13,0.0,81.26,13294.02,ATM Withdrawal
2023-01-14,0.0,117.97,13176.05,Bill Payment
2023-01-15,0.0,49.94,13126.11,Wire Transfer
2023-01-18,0.0,96.92,13029.19,Bill Payment
2023-01-21,0.0,29.66,12999.53,Bill Payment
2023-01-23,7.46,0.0,13006.99,Interest Payment
2023-01-28,0.0,1544.02,23544.71,Credit Card Payment
2023-01-30,0.0,131.41,12875.58,Bill Payment
2023-02-02,6978.38,0.0,19853.96,Salary
2023-02-07,0.0,124.03,19729.93,ATM Withdrawal
2023-02-08,0.0,142.15,19587.78,Bill Payment
2023-02-10,0.0,146.94,19440.84,Bill Payment
2023-02-11,0.0,136.2,19304.64,Bill Payment
2023-02-13,0.0,109.53,19195.11,Bill Payment
2023-02-16,0.0,106.28,19088.83,Bill Payment
2023-02-21,0.0,122.94,18965.89,ATM Withdrawal
2023-02-23,4.13,0.0,18970.02,Interest Payment
2023-02-25,0.0,120.51,18849.51,Bill Payment
2023-02-26,0.0,119.09,18730.42,ATM Withdrawal
2023-02-28,0.0,1525.46,22019.25,Credit Card Payment
2023-03-01,0.0,50.08,18680.34,Bill Payment
2023-03-02,7107.61,0.0,25787.95,Salary
2023-03-03,0.0,94.05,25693.9,ATM Withdrawal
2023-03-04,0.0,99.44,25594.46,Bill Payment
2023-03-08,0.0,34.93,25559.53,ATM Withdrawal
2023-03-09,0.0,28.26,25531.27,ATM Withdrawal
2023-03-14,0.0,75.98,25455.29,Bill Payment
2023-03-15,0.0,22.69,25432.6,Bill Payment
2023-03-20,0.0,58.8,25373.8,Loan Payment
2023-03-23,3.91,0.0,25377.71,Interest Payment
2023-03-25,0.0,56.71,25321.0,Bill Payment
2023-03-26,0.0,106.02,25214.98,ATM Withdrawal
2023-03-27,0.0,62.34,25152.64,ATM Withdrawal
2023-03-28,0.0,2877.56,19141.69,Credit Card Payment
2023-03-31,0.0,63.91,25088.73,ATM Withdrawal
2023-04-28,0.0,386.66,18755.03,Credit Card Payment
2023-05-28,0.0,56.53,18698.5,Credit Card Payment
