date,business_name,amount_of_deal,amount_paid,category
2023-01-01,"Lam, James and Ayala",55.68,55.68,Health
2023-01-04,McDonald's,13.51,13.51,Dining
2023-01-06,Walgreens,44.49,44.49,Health
2023-01-08,IKEA,259.18,259.18,Home
2023-01-09,Delta Airlines,419.29,419.29,Travel
2023-01-13,Zara,157.7,157.7,Clothing
2023-01-14,Zara,187.27,187.27,Clothing
2023-01-20,"Clark, Allen and Rivera",41.03,41.03,Dining
2023-01-23,Starbucks,17.96,5.99,Dining
2023-01-28,Nike,199.3,199.3,Clothing
2023-01-29,Uber,264.27,264.27,Travel
2023-01-30,Walmart,147.02,49.01,Groceries
2023-02-01,Foster Inc,300.78,300.78,Home
2023-02-02,"Ramos, Mckay and Michael",957.6,478.8,Electronics
2023-02-03,Krueger-Reed,36.8,36.8,Groceries
2023-02-04,"Silva, Romero and Jordan",44.99,15.0,Dining
2023-02-05,Delta Airlines,308.22,308.22,Travel
2023-02-09,McDonald's,29.55,29.55,Dining
2023-02-12,Roy Inc,46.39,23.2,Dining
2023-02-15,"Irwin, Weaver and Stewart",65.92,65.92,Health
2023-02-18,Starbucks,57.04,57.04,Dining
2023-02-22,H&M,62.25,62.25,Clothing
2023-03-03,H&M,189.48,189.48,Clothing
2023-03-06,Delta Airlines,322.6,322.6,Travel
2023-03-07,Ortiz LLC,114.13,114.13,Groceries
2023-03-08,Walgreens,50.88,25.44,Health
2023-03-09,McDonald's,33.38,33.38,Dining
2023-03-10,"Lynch, Ellis and Mullins",194.7,194.7,Travel
2023-03-12,Adidas,116.32,58.16,Clothing
2023-03-15,Leonard-Hebert,15.59,7.79,Dining
2023-03-18,Ramirez-Werner,105.9,105.9,Travel
2023-03-19,Amazon,191.47,191.47,Electronics
2023-03-23,CVS,22.93,22.93,Health
2023-03-26,Amazon,726.23,726.23,Electronics
