date,business_name,amount_of_deal,amount_paid,category
2023-01-01,H&M,154.38,154.38,Clothing
2023-01-02,Adidas,157.97,52.66,Clothing
2023-01-04,Diaz-Smith,523.94,523.94,Electronics
2023-01-06,Starbucks,27.84,9.28,Dining
2023-01-07,Nike,53.0,53.0,Clothing
2023-01-08,Banks-Davis,197.87,197.87,Electronics
2023-01-11,Delta Airlines,206.32,206.32,Travel
2023-01-12,Shah LLC,327.3,327.3,Electronics
2023-01-18,Scott and Sons,82.8,27.6,Entertainment
2023-01-19,McDonald's,32.79,10.93,Dining
2023-01-21,"Gray, Chan and Walker",25.25,25.25,Dining
2023-01-22,Adidas,110.53,36.84,Clothing
2023-01-24,Pearson-Davis,194.01,194.01,Clothing
2023-01-25,McDonald's,31.34,31.34,Dining
2023-01-27,Amazon,860.49,860.49,Electronics
2023-01-30,McDonald's,41.69,13.9,Dining
2023-01-31,Uber,462.25,154.08,Travel
2023-02-07,Ward LLC,122.69,122.69,Groceries
2023-02-08,"Harvey, Yang and Horton",135.35,135.35,Travel
2023-02-10,Nike,103.06,103.06,Clothing
2023-02-12,Walgreens,40.79,40.79,Health
2023-02-13,"Sullivan, Hicks and Miller",92.58,92.58,Entertainment
2023-02-14,Starbucks,39.29,39.29,Dining
2023-02-21,"Smith, Gamble and Sandoval",202.0,202.0,Travel
2023-02-22,Delta Airlines,422.97,422.97,Travel
2023-02-23,Uber,230.4,230.4,Travel
2023-02-26,"Ward, Franklin and Kim",161.79,161.79,Electronics
2023-03-03,CVS,38.31,38.31,Health
2023-03-09,"Tran, Rush and Hernandez",19.76,19.76,Dining
2023-03-11,Obrien-Collins,321.68,321.68,Home
2023-03-12,Starbucks,39.97,39.97,Dining
2023-03-18,Delta Airlines,112.53,112.53,Travel
2023-03-22,Adidas,44.45,44.45,Clothing
2023-03-24,Walmart,41.63,41.63,Groceries
2023-03-25,Hess PLC,92.24,46.12,Entertainment
