date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Jackson LLC,205.74,205.74,Electronics
2023-01-02,"Church, Cole and Ray",302.06,302.06,Electronics
2023-01-05,Zara,65.08,65.08,Clothing
2023-01-07,Nike,35.85,17.93,Clothing
2023-01-08,Foster-Jimenez,122.74,61.37,Groceries
2023-01-10,Starbucks,10.29,10.29,Dining
2023-01-20,Bradley-Johnson,89.29,44.65,Health
2023-01-24,"Warren, Campbell and Banks",253.31,253.31,Home
2023-01-25,Smith and Sons,68.02,22.67,Entertainment
2023-01-26,Uber,226.08,226.08,Travel
2023-01-29,CVS,41.78,41.78,Health
2023-02-05,Uber,392.62,392.62,Travel
2023-02-06,IKEA,146.26,146.26,Home
2023-02-09,Amazon,880.69,440.35,Electronics
2023-02-12,H&M,77.21,77.21,Clothing
2023-02-14,Smith-Clark,34.48,17.24,Dining
2023-02-17,Starbucks,15.38,15.38,Dining
2023-02-18,McDonald's,16.4,5.47,Dining
2023-02-19,Nike,109.87,36.62,Clothing
2023-03-01,McDonald's,38.76,38.76,Dining
2023-03-02,Apple,700.05,700.05,Electronics
2023-03-03,Amazon,742.69,742.69,Electronics
2023-03-08,Amazon,436.91,436.91,Electronics
2023-03-09,Walmart,25.42,12.71,Groceries
2023-03-23,Landry PLC,133.74,133.74,Home
2023-03-24,Walgreens,27.04,27.04,Health
2023-03-29,Walmart,56.43,56.43,Groceries
2023-03-31,Walgreens,21.5,10.75,Health
