date,income,expense,balance,description
2023-01-01,0.0,96.42,5452.25,ATM Withdrawal
2023-01-03,0.0,72.11,5380.14,Wire Transfer
2023-01-04,3905.98,0.0,9286.12,Salary
2023-01-05,0.0,40.11,9246.01,ATM Withdrawal
2023-01-06,0.0,96.1,9149.91,Bill Payment
2023-01-07,0.0,124.09,9025.82,ATM Withdrawal
2023-01-10,0.0,33.33,8992.49,ATM Withdrawal
2023-01-11,0.0,25.07,8967.42,Bill Payment
2023-01-12,0.0,125.03,8842.39,Bill Payment
2023-01-15,0.0,77.74,8764.65,ATM Withdrawal
2023-01-16,0.0,55.96,8708.69,ATM Withdrawal
2023-01-21,2.97,0.0,8711.66,Interest Payment
2023-01-22,0.0,24.32,8687.34,ATM Withdrawal
2023-01-23,0.0,56.68,8630.66,Bill Payment
2023-01-25,0.0,36.02,8594.64,Wire Transfer
2023-01-26,0.0,65.1,8529.54,Bill Payment
2023-01-27,0.0,101.38,8428.16,Wire Transfer
2023-01-28,0.0,748.95,13618.23,Credit Card Payment
2023-01-31,0.0,76.75,8351.41,Wire Transfer
2023-02-04,3869.86,0.0,12221.27,Salary
2023-02-06,0.0,53.91,12167.36,Wire Transfer
2023-02-07,0.0,148.33,12019.03,Wire Transfer
2023-02-12,0.0,116.42,11902.61,Wire Transfer
2023-02-14,0.0,69.01,11833.6,ATM Withdrawal
2023-02-16,0.0,65.06,11768.54,Wire Transfer
2023-02-18,0.0,106.68,11661.86,Wire Transfer
2023-02-19,0.0,128.31,11533.55,ATM Withdrawal
2023-02-21,4.37,0.0,11537.92,Interest Payment
2023-02-22,0.0,117.48,11420.44,ATM Withdrawal
2023-02-23,0.0,127.11,11293.33,Wire Transfer
2023-02-28,0.0,693.33,12924.9,Credit Card Payment
2023-03-03,0.0,56.98,11236.35,Bill Payment
2023-03-04,3951.91,0.0,15188.26,Salary
2023-03-05,0.0,101.05,15087.21,ATM Withdrawal
2023-03-08,0.0,91.81,14995.4,Bill Payment
2023-03-09,0.0,89.77,14905.63,ATM Withdrawal
2023-03-10,0.0,122.72,14782.91,ATM Withdrawal
2023-03-12,0.0,23.36,14759.55,Bill Payment
2023-03-15,0.0,127.14,14632.41,Bill Payment
2023-03-17,0.0,146.25,14486.16,Bill Payment
2023-03-21,7.37,0.0,14493.53,Interest Payment
2023-03-21,0.0,44.74,14448.79,Bill Payment
2023-03-25,0.0,25.22,14423.57,Loan Payment
2023-03-26,0.0,31.76,14391.81,ATM Withdrawal
2023-03-28,0.0,1723.31,11201.59,Credit Card Payment
2023-03-29,0.0,24.63,14367.18,ATM Withdrawal
2023-04-28,0.0,210.18,10991.41,Credit Card Payment
2023-05-28,0.0,103.34,10888.07,Credit Card Payment
