date,income,expense,balance,description
2023-01-01,0.0,71.91,5864.04,Wire Transfer
2023-01-05,5899.87,0.0,11763.91,Salary
2023-01-08,0.0,24.86,11739.05,ATM Withdrawal
2023-01-10,0.0,65.56,11673.49,Bill Payment
2023-01-11,0.0,132.13,11541.36,ATM Withdrawal
2023-01-15,0.0,26.2,11515.16,Wire Transfer
2023-01-22,0.0,144.3,11370.86,Bill Payment
2023-01-23,0.0,83.55,11287.31,Wire Transfer
2023-01-25,5.46,0.0,11292.77,Interest Payment
2023-01-26,0.0,30.99,11261.78,Bill Payment
2023-01-27,0.0,91.92,11169.86,Bill Payment
2023-01-28,0.0,36.03,11133.83,Wire Transfer
2023-01-28,0.0,3218.09,18438.42,Credit Card Payment
2023-01-29,0.0,129.33,11004.5,ATM Withdrawal
2023-02-01,0.0,115.36,10889.14,ATM Withdrawal
2023-02-05,5909.01,0.0,16798.15,Salary
2023-02-07,0.0,75.11,16723.04,Wire Transfer
2023-02-17,0.0,143.63,16579.41,Bill Payment
2023-02-21,0.0,132.98,16446.43,Bill Payment
2023-02-23,0.0,55.84,16390.59,Bill Payment
2023-02-25,4.14,0.0,16394.73,Interest Payment
2023-02-25,0.0,67.27,16327.46,ATM Withdrawal
2023-02-28,0.0,102.22,16225.24,ATM Withdrawal
2023-02-28,0.0,2938.72,15499.7,Credit Card Payment
2023-03-04,0.0,146.92,16078.32,ATM Withdrawal
2023-03-05,5867.9,0.0,21946.22,Salary
2023-03-10,0.0,70.71,21875.51,Bill Payment
2023-03-12,0.0,37.38,21838.13,Bill Payment
2023-03-17,0.0,61.77,21776.36,Wire Transfer
2023-03-25,7.26,0.0,21783.62,Interest Payment
2023-03-27,0.0,127.11,21656.51,Wire Transfer
2023-03-28,0.0,2054.8,13444.9,Credit Card Payment
2023-04-28,0.0,593.82,12851.08,Credit Card Payment
2023-05-28,0.0,40.18,12810.9,Credit Card Payment
