date,income,expense,balance,description
2023-01-02,5527.77,0.0,6843.95,Salary
2023-01-03,0.0,125.92,6718.03,ATM Withdrawal
2023-01-07,0.0,108.3,6609.73,Bill Payment
2023-01-21,0.0,62.15,6547.58,Bill Payment
2023-01-22,0.0,75.97,6471.61,ATM Withdrawal
2023-01-24,0.0,120.24,6351.37,Wire Transfer
2023-01-25,0.0,51.47,6299.9,ATM Withdrawal
2023-01-27,8.81,0.0,6308.71,Interest Payment
2023-01-28,0.0,1478.14,14288.06,Credit Card Payment
2023-01-30,0.0,105.06,6203.65,ATM Withdrawal
2023-02-01,0.0,50.94,6152.71,ATM Withdrawal
2023-02-02,5377.45,0.0,11530.16,Salary
2023-02-07,0.0,127.83,11402.33,ATM Withdrawal
2023-02-15,0.0,76.11,11326.22,Bill Payment
2023-02-17,0.0,74.67,11251.55,ATM Withdrawal
2023-02-18,0.0,81.84,11169.71,ATM Withdrawal
2023-02-21,0.0,144.97,11024.74,ATM Withdrawal
2023-02-27,6.39,0.0,11031.13,Interest Payment
2023-02-28,0.0,2296.86,11991.2,Credit Card Payment
2023-03-01,0.0,93.48,10937.65,ATM Withdrawal
2023-03-02,5437.22,0.0,16374.87,Salary
2023-03-02,0.0,65.46,16309.41,Bill Payment
2023-03-05,0.0,114.51,16194.9,Wire Transfer
2023-03-14,0.0,131.98,16062.92,Bill Payment
2023-03-15,0.0,28.7,16034.22,ATM Withdrawal
2023-03-27,4.41,0.0,16038.63,Interest Payment
2023-03-27,0.0,102.16,15936.47,Bill Payment
2023-03-28,0.0,47.33,15889.14,ATM Withdrawal
2023-03-28,0.0,2956.96,9034.24,Credit Card Payment
2023-03-31,0.0,122.94,15766.2,ATM Withdrawal
2023-04-28,0.0,335.79,8698.45,Credit Card Payment
2023-05-28,0.0,335.79,8362.66,Credit Card Payment
