date,income,expense,balance,description
2023-01-02,3340.13,0.0,8368.13,Salary
2023-01-05,0.0,135.18,8232.95,Bill Payment
2023-01-14,0.0,76.43,8156.52,Bill Payment
2023-01-15,0.0,78.73,8077.79,Bill Payment
2023-01-20,9.99,0.0,8087.78,Interest Payment
2023-01-24,0.0,36.64,8051.14,ATM Withdrawal
2023-01-25,0.0,146.38,7904.76,Bill Payment
2023-01-27,0.0,71.77,7832.99,ATM Withdrawal
2023-01-28,0.0,1345.1,11466.52,Credit Card Payment
2023-01-29,0.0,96.74,7736.25,ATM Withdrawal
2023-01-31,0.0,117.13,7619.12,Bill Payment
2023-02-02,3398.4,0.0,11017.52,Salary
2023-02-04,0.0,46.37,10971.15,Bill Payment
2023-02-06,0.0,132.28,10838.87,Wire Transfer
2023-02-08,0.0,142.16,10696.71,Wire Transfer
2023-02-09,0.0,119.27,10577.44,ATM Withdrawal
2023-02-11,0.0,115.27,10462.17,Wire Transfer
2023-02-12,0.0,30.95,10431.22,Bill Payment
2023-02-15,0.0,143.59,10287.63,Bill Payment
2023-02-16,0.0,48.16,10239.47,ATM Withdrawal
2023-02-20,9.18,0.0,10248.65,Interest Payment
2023-02-24,0.0,33.72,10214.93,ATM Withdrawal
2023-02-28,0.0,1294.52,10172.0,Credit Card Payment
2023-03-01,0.0,82.24,10132.69,Wire Transfer
2023-03-02,3253.32,0.0,13386.01,Salary
2023-03-03,0.0,53.92,13332.09,Wire Transfer
2023-03-04,0.0,59.93,13272.16,Wire Transfer
2023-03-06,0.0,125.35,13146.81,Wire Transfer
2023-03-07,0.0,77.26,13069.55,Wire Transfer
2023-03-17,0.0,40.62,13028.93,Bill Payment
2023-03-20,8.32,0.0,13037.25,Interest Payment
2023-03-27,0.0,68.11,12969.14,ATM Withdrawal
2023-03-28,0.0,129.66,12839.48,ATM Withdrawal
2023-03-28,0.0,1788.78,8383.22,Credit Card Payment
2023-03-31,0.0,27.86,12811.62,Wire Transfer
2023-04-28,0.0,52.03,8331.19,Credit Card Payment
