date,income,expense,balance,description
2023-01-02,3917.45,0.0,7639.76,Salary
2023-01-04,0.0,54.02,7585.74,Loan Payment
2023-01-05,0.0,120.35,7465.39,Bill Payment
2023-01-06,0.0,106.11,7359.28,Loan Payment
2023-01-10,0.0,40.27,7319.01,Wire Transfer
2023-01-11,0.0,124.96,7194.05,ATM Withdrawal
2023-01-12,0.0,132.32,7061.73,Bill Payment
2023-01-14,0.0,77.04,6984.69,Bill Payment
2023-01-15,0.0,103.48,6881.21,Bill Payment
2023-01-17,0.0,53.01,6828.2,ATM Withdrawal
2023-01-18,0.0,123.76,6704.44,Bill Payment
2023-01-25,0.0,87.98,6616.46,Bill Payment
2023-01-26,0.0,115.32,6501.14,Wire Transfer
2023-01-28,7.53,0.0,6508.67,Interest Payment
2023-01-28,0.0,2089.27,10460.61,Credit Card Payment
2023-01-29,0.0,80.1,6428.57,Bill Payment
2023-01-31,0.0,134.12,6294.45,ATM Withdrawal
2023-02-02,3846.56,0.0,10141.01,Salary
2023-02-02,0.0,141.62,9999.39,ATM Withdrawal
2023-02-03,0.0,126.18,9873.21,ATM Withdrawal
2023-02-04,0.0,32.42,9840.79,ATM Withdrawal
2023-02-09,0.0,140.07,9700.72,Wire Transfer
2023-02-20,0.0,136.76,9563.96,Wire Transfer
2023-02-22,0.0,70.6,9493.36,Bill Payment
2023-02-24,0.0,20.8,9472.56,Wire Transfer
2023-02-26,0.0,106.39,9366.17,ATM Withdrawal
2023-02-28,3.74,0.0,9369.91,Interest Payment
2023-02-28,0.0,1254.26,9206.35,Credit Card Payment
2023-03-02,3922.61,0.0,13292.52,Salary
2023-03-11,0.0,28.08,13264.44,Bill Payment
2023-03-15,0.0,48.05,13216.39,ATM Withdrawal
2023-03-18,0.0,44.5,13171.89,ATM Withdrawal
2023-03-20,0.0,141.62,13030.27,Bill Payment
2023-03-22,0.0,73.11,12957.16,ATM Withdrawal
2023-03-24,0.0,27.28,12929.88,Bill Payment
2023-03-25,0.0,72.28,12857.6,ATM Withdrawal
2023-03-26,0.0,138.65,12718.95,ATM Withdrawal
2023-03-28,9.42,0.0,12728.37,Interest Payment
2023-03-28,0.0,38.29,12690.08,ATM Withdrawal
2023-03-28,0.0,2709.83,6496.52,Credit Card Payment
2023-03-30,0.0,140.2,12549.88,Wire Transfer
2023-04-28,0.0,16.2,6480.32,Credit Card Payment
2023-05-28,0.0,16.2,6464.12,Credit Card Payment
