date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Walmart,82.22,82.22,Groceries
2023-01-05,Apple,510.2,170.07,Electronics
2023-01-06,Adidas,161.45,161.45,Clothing
2023-01-07,Uber,425.34,425.34,Travel
2023-01-08,"Kelly, Ramirez and Brown",98.04,49.02,Health
2023-01-10,"Reed, Lane and Rodriguez",610.76,203.59,Electronics
2023-01-14,Delta Airlines,423.14,211.57,Travel
2023-01-15,Starbucks,14.46,14.46,Dining
2023-01-19,H&M,182.21,182.21,Clothing
2023-01-22,Thompson and Sons,13.69,13.69,Dining
2023-01-24,Starbucks,20.0,20.0,Dining
2023-01-26,IKEA,183.28,183.28,Home
2023-01-28,Adidas,72.9,72.9,Clothing
2023-01-31,Delta Airlines,175.82,175.82,Travel
2023-02-01,"Craig, Wilson and Reyes",666.76,666.76,Electronics
2023-02-04,Adidas,111.57,37.19,Clothing
2023-02-05,Bennett PLC,21.22,21.22,Dining
2023-02-08,Walmart,43.04,43.04,Groceries
2023-02-11,Uber,386.44,386.44,Travel
2023-02-14,Target,36.73,18.36,Groceries
2023-02-16,Uber,177.67,177.67,Travel
2023-02-17,Delta Airlines,385.41,385.41,Travel
2023-02-27,"Young, Zavala and Salinas",107.61,107.61,Clothing
2023-02-28,H&M,178.85,178.85,Clothing
2023-03-01,Harrell-Simpson,49.87,49.87,Dining
2023-03-02,Zara,125.34,125.34,Clothing
2023-03-03,Apple,992.63,992.63,Electronics
2023-03-04,Starbucks,28.52,28.52,Dining
2023-03-08,Johnson LLC,19.76,19.76,Dining
2023-03-10,IKEA,254.97,254.97,Home
2023-03-12,CVS,41.68,41.68,Health
2023-03-13,Walmart,59.01,59.01,Groceries
2023-03-15,IKEA,76.43,76.43,Home
2023-03-16,Starbucks,31.01,15.51,Dining
2023-03-18,Uber,140.78,140.78,Travel
2023-03-19,"Hebert, Wilson and Alvarez",80.62,80.62,Health
2023-03-27,Frazier-Olson,50.06,50.06,Clothing
2023-03-31,Zara,128.12,128.12,Clothing
