date,income,expense,balance,description
2023-01-01,6793.22,0.0,12053.32,Salary
2023-01-02,0.0,80.37,11972.95,Bill Payment
2023-01-07,0.0,68.2,11904.75,Bill Payment
2023-01-08,0.0,62.55,11842.2,ATM Withdrawal
2023-01-10,0.0,115.9,11726.3,ATM Withdrawal
2023-01-21,3.25,0.0,11729.55,Interest Payment
2023-01-23,0.0,49.8,11679.75,ATM Withdrawal
2023-01-24,0.0,33.96,11645.79,Bill Payment
2023-01-26,0.0,132.82,11512.97,ATM Withdrawal
2023-01-27,0.0,114.36,11398.61,Bill Payment
2023-01-28,0.0,73.08,11325.53,ATM Withdrawal
2023-01-28,0.0,2055.43,21256.86,Credit Card Payment
2023-01-29,0.0,38.16,11287.37,ATM Withdrawal
2023-01-30,0.0,83.52,11203.85,ATM Withdrawal
2023-01-31,0.0,58.9,11144.95,Wire Transfer
2023-02-01,6625.63,0.0,17770.58,Salary
2023-02-01,0.0,104.57,17666.01,ATM Withdrawal
2023-02-04,0.0,80.03,17585.98,ATM Withdrawal
2023-02-11,0.0,47.95,17538.03,Bill Payment
2023-02-15,0.0,44.0,17494.03,Bill Payment
2023-02-16,0.0,114.94,17379.09,Loan Payment
2023-02-18,0.0,83.09,17296.0,ATM Withdrawal
2023-02-19,0.0,102.39,17193.61,Bill Payment
2023-02-21,7.89,0.0,17201.5,Interest Payment
2023-02-24,0.0,93.78,17107.72,Wire Transfer
2023-02-28,0.0,1638.95,19617.91,Credit Card Payment
2023-03-01,6617.25,0.0,23724.97,Salary
2023-03-11,0.0,54.05,23670.92,Bill Payment
2023-03-20,0.0,136.92,23534.0,Wire Transfer
2023-03-21,2.2,0.0,23536.2,Interest Payment
2023-03-22,0.0,29.58,23506.62,Bill Payment
2023-03-26,0.0,78.7,23427.92,ATM Withdrawal
2023-03-28,0.0,1673.59,17944.32,Credit Card Payment
2023-03-29,0.0,31.38,23396.54,Bill Payment
2023-03-31,0.0,84.25,23312.29,ATM Withdrawal
2023-04-28,0.0,572.61,17371.71,Credit Card Payment
