date,business_name,amount_of_deal,amount_paid,category
2023-01-02,Adidas,134.04,134.04,Clothing
2023-01-06,Target,145.01,145.01,Groceries
2023-01-14,Zara,45.5,45.5,Clothing
2023-01-15,Delta Airlines,392.42,392.42,Travel
2023-01-18,Berry-Rhodes,580.9,193.63,Electronics
2023-01-19,Morris Ltd,128.21,42.74,Groceries
2023-01-20,Adidas,72.32,72.32,Clothing
2023-01-22,McDonald's,43.5,43.5,Dining
2023-01-29,CVS,32.04,32.04,Health
2023-02-01,Amazon,169.11,169.11,Electronics
2023-02-02,Zara,153.73,153.73,Clothing
2023-02-05,IKEA,80.19,80.19,Home
2023-02-07,Zara,165.52,165.52,Clothing
2023-02-08,Target,113.59,113.59,Groceries
2023-02-09,Zara,93.97,93.97,Clothing
2023-02-10,CVS,63.96,63.96,Health
2023-02-11,IKEA,169.78,169.78,Home
2023-02-13,"Watson, Rodriguez and Williams",14.31,14.31,Dining
2023-02-14,Uber,58.57,58.57,Travel
2023-02-15,Walmart,145.65,48.55,Groceries
2023-02-17,"Fisher, Mckinney and Petty",125.24,125.24,Groceries
2023-02-18,IKEA,154.62,154.62,Home
2023-02-19,McDonald's,44.7,44.7,Dining
2023-02-20,IKEA,106.62,106.62,Home
2023-02-25,"Duran, Sexton and Ferguson",138.94,138.94,Groceries
2023-02-27,"Mcclure, Horne and Murray",377.06,377.06,Home
2023-02-28,Adidas,105.08,105.08,Clothing
2023-03-04,Ayala PLC,158.05,79.03,Clothing
2023-03-10,McDonald's,49.21,49.21,Dining
2023-03-15,Apple,786.95,262.32,Electronics
2023-03-19,Adidas,35.08,35.08,Clothing
2023-03-23,Uber,226.0,75.33,Travel
2023-03-26,Delta Airlines,304.07,152.03,Travel
2023-03-28,Uber,395.87,395.87,Travel
