date,income,expense,balance,description
2023-01-01,0.0,135.69,3160.01,Wire Transfer
2023-01-02,3951.84,0.0,7111.85,Salary
2023-01-07,0.0,92.44,7019.41,Wire Transfer
2023-01-16,0.0,57.0,6962.41,Bill Payment
2023-01-22,9.71,0.0,6972.12,Interest Payment
2023-01-22,0.0,53.19,6918.93,Loan Payment
2023-01-23,0.0,80.46,6838.47,Bill Payment
2023-01-27,0.0,63.69,6774.78,Bill Payment
2023-01-28,0.0,1667.18,11488.77,Credit Card Payment
2023-01-29,0.0,141.66,6633.12,Bill Payment
2023-01-31,0.0,50.85,6582.27,Wire Transfer
2023-02-01,0.0,110.01,6472.26,Loan Payment
2023-02-02,3889.18,0.0,10361.44,Salary
2023-02-04,0.0,24.96,10336.48,Bill Payment
2023-02-09,0.0,128.02,10208.46,ATM Withdrawal
2023-02-14,0.0,89.83,10118.63,Bill Payment
2023-02-17,0.0,131.0,9987.63,Bill Payment
2023-02-18,0.0,26.71,9960.92,Bill Payment
2023-02-21,0.0,87.9,9873.02,Bill Payment
2023-02-22,3.86,0.0,9876.88,Interest Payment
2023-02-26,0.0,25.16,9851.72,Bill Payment
2023-02-28,0.0,2657.09,8831.68,Credit Card Payment
2023-03-01,0.0,87.21,9764.51,ATM Withdrawal
2023-03-02,4019.34,0.0,13783.85,Salary
2023-03-09,0.0,59.99,13723.86,Bill Payment
2023-03-11,0.0,93.16,13630.7,ATM Withdrawal
2023-03-18,0.0,72.22,13558.48,Bill Payment
2023-03-19,0.0,101.94,13456.54,ATM Withdrawal
2023-03-22,5.52,0.0,13462.06,Interest Payment
2023-03-24,0.0,32.14,13429.92,Bill Payment
2023-03-27,0.0,88.73,13341.19,Loan Payment
2023-03-28,0.0,2643.59,6188.09,Credit Card Payment
2023-03-30,0.0,84.98,13256.21,ATM Withdrawal
2023-03-31,0.0,100.26,13155.95,ATM Withdrawal
2023-04-28,0.0,345.04,5843.05,Credit Card Payment
2023-05-28,0.0,48.64,5794.41,Credit Card Payment
