date,income,expense,balance,description
2023-01-03,0.0,52.86,1054.92,Bill Payment
2023-01-04,6622.01,0.0,7676.93,Salary
2023-01-06,0.0,100.6,7576.33,Bill Payment
2023-01-07,0.0,35.51,7540.82,ATM Withdrawal
2023-01-12,0.0,43.11,7497.71,ATM Withdrawal
2023-01-13,0.0,40.16,7457.55,ATM Withdrawal
2023-01-16,0.0,86.5,7371.05,ATM Withdrawal
2023-01-20,0.0,104.71,7266.34,ATM Withdrawal
2023-01-21,0.0,120.61,7145.73,Loan Payment
2023-01-22,9.01,0.0,7154.74,Interest Payment
2023-01-28,0.0,1156.3,17021.68,Credit Card Payment
2023-01-29,0.0,128.33,7026.41,Loan Payment
2023-01-30,0.0,115.5,6910.91,Bill Payment
2023-01-31,0.0,76.99,6833.92,ATM Withdrawal
2023-02-01,0.0,100.67,6733.25,ATM Withdrawal
2023-02-02,0.0,58.76,6674.49,ATM Withdrawal
2023-02-04,6918.22,0.0,13592.71,Salary
2023-02-04,0.0,112.81,13479.9,Bill Payment
2023-02-05,0.0,85.45,13394.45,Loan Payment
2023-02-06,0.0,94.58,13299.87,Bill Payment
2023-02-09,0.0,72.63,13227.24,Bill Payment
2023-02-10,0.0,148.61,13078.63,ATM Withdrawal
2023-02-11,0.0,144.59,12934.04,Bill Payment
2023-02-12,0.0,45.16,12888.88,Bill Payment
2023-02-14,0.0,21.19,12867.69,ATM Withdrawal
2023-02-15,0.0,63.04,12804.65,Bill Payment
2023-02-19,0.0,59.08,12745.57,ATM Withdrawal
2023-02-20,0.0,61.88,12683.69,ATM Withdrawal
2023-02-22,7.69,0.0,12691.38,Interest Payment
2023-02-24,0.0,76.28,12615.1,Wire Transfer
2023-02-26,0.0,85.18,12529.92,Bill Payment
2023-02-28,0.0,2034.5,14987.18,Credit Card Payment
2023-03-01,0.0,58.82,12471.1,Loan Payment
2023-03-04,6708.54,0.0,19179.64,Salary
2023-03-06,0.0,114.28,19065.36,Loan Payment
2023-03-12,0.0,66.58,18998.78,ATM Withdrawal
2023-03-17,0.0,135.42,18863.36,ATM Withdrawal
2023-03-19,0.0,69.19,18794.17,Bill Payment
2023-03-22,2.21,0.0,18796.38,Interest Payment
2023-03-23,0.0,78.62,18717.76,Bill Payment
2023-03-24,0.0,106.65,18611.11,ATM Withdrawal
2023-03-25,0.0,143.01,18468.1,Wire Transfer
2023-03-26,0.0,71.65,18396.45,Wire Transfer
2023-03-27,0.0,75.32,18321.13,ATM Withdrawal
2023-03-28,0.0,120.04,18201.09,Bill Payment
2023-03-28,0.0,1854.26,13132.92,Credit Card Payment
2023-03-30,0.0,23.11,18177.98,ATM Withdrawal
2023-04-28,0.0,20.57,13112.35,Credit Card Payment
2023-05-28,0.0,4.34,13108.01,Credit Card Payment
