date,income,expense,balance,description
2023-01-01,3763.43,0.0,7726.35,Salary
2023-01-07,0.0,116.26,7610.09,ATM Withdrawal
2023-01-10,0.0,51.04,7559.05,ATM Withdrawal
2023-01-11,0.0,108.91,7450.14,Bill Payment
2023-01-15,0.0,21.39,7428.75,ATM Withdrawal
2023-01-16,0.0,77.95,7350.8,Wire Transfer
2023-01-19,0.0,75.5,7275.3,Bill Payment
2023-01-22,0.0,81.1,7194.2,ATM Withdrawal
2023-01-27,4.42,0.0,7198.62,Interest Payment
2023-01-28,0.0,1814.62,11090.59,Credit Card Payment
2023-01-30,0.0,57.22,7141.4,Wire Transfer
2023-02-01,3733.32,0.0,10874.72,Salary
2023-02-02,0.0,68.36,10806.36,ATM Withdrawal
2023-02-05,0.0,87.74,10718.62,Bill Payment
2023-02-09,0.0,114.41,10604.21,ATM Withdrawal
2023-02-11,0.0,136.71,10467.5,Bill Payment
2023-02-16,0.0,83.23,10384.27,ATM Withdrawal
2023-02-19,0.0,47.17,10337.1,ATM Withdrawal
2023-02-20,0.0,80.12,10256.98,Wire Transfer
2023-02-22,0.0,24.37,10232.61,ATM Withdrawal
2023-02-24,0.0,85.98,10146.63,ATM Withdrawal
2023-02-25,0.0,101.18,10045.45,Bill Payment
2023-02-26,0.0,61.12,9984.33,Bill Payment
2023-02-27,7.34,0.0,9991.67,Interest Payment
2023-02-28,0.0,2206.42,8884.17,Credit Card Payment
2023-03-01,3773.62,0.0,13765.29,Salary
2023-03-03,0.0,147.25,13618.04,Wire Transfer
2023-03-05,0.0,87.75,13530.29,Bill Payment
2023-03-11,0.0,124.09,13406.2,ATM Withdrawal
2023-03-14,0.0,146.74,13259.46,ATM Withdrawal
2023-03-24,0.0,124.5,13134.96,ATM Withdrawal
2023-03-27,2.25,0.0,13137.21,Interest Payment
2023-03-28,0.0,2213.23,6670.94,Credit Card Payment
2023-03-29,0.0,93.91,13043.3,Wire Transfer
2023-03-30,0.0,99.54,12943.76,Bill Payment
2023-03-31,0.0,38.55,12905.21,Bill Payment
2023-04-28,0.0,64.97,6605.97,Credit Card Payment
2023-05-28,0.0,64.97,6541.0,Credit Card Payment
