date,income,expense,balance,description
2023-01-03,0.0,32.29,8344.39,Wire Transfer
2023-01-05,7124.48,0.0,15468.87,Salary
2023-01-07,0.0,141.32,15327.55,Wire Transfer
2023-01-14,0.0,107.8,15219.75,Bill Payment
2023-01-16,0.0,88.99,15130.76,Wire Transfer
2023-01-17,0.0,44.44,15086.32,Bill Payment
2023-01-18,0.0,108.14,14978.18,Bill Payment
2023-01-20,2.55,0.0,14980.73,Interest Payment
2023-01-20,0.0,109.86,14870.87,Wire Transfer
2023-01-24,0.0,114.93,14755.94,Bill Payment
2023-01-25,0.0,37.46,14718.48,ATM Withdrawal
2023-01-28,0.0,2050.55,25041.5,Credit Card Payment
2023-01-31,0.0,82.44,14636.04,Bill Payment
2023-02-05,7068.56,0.0,21704.6,Salary
2023-02-06,0.0,78.74,21625.86,Bill Payment
2023-02-09,0.0,60.0,21565.86,Bill Payment
2023-02-10,0.0,148.11,21417.75,Bill Payment
2023-02-13,0.0,129.82,21287.93,ATM Withdrawal
2023-02-20,7.19,0.0,21295.12,Interest Payment
2023-02-20,0.0,56.69,21238.43,ATM Withdrawal
2023-02-21,0.0,22.38,21216.05,ATM Withdrawal
2023-02-23,0.0,118.91,21097.14,Bill Payment
2023-02-24,0.0,124.04,20973.1,Bill Payment
2023-02-28,0.0,4409.48,16744.32,Credit Card Payment
2023-03-01,0.0,109.77,20863.33,ATM Withdrawal
2023-03-02,0.0,147.54,20715.79,Bill Payment
2023-03-05,7054.25,0.0,27770.04,Salary
2023-03-08,0.0,133.45,27636.59,ATM Withdrawal
2023-03-10,0.0,100.27,27536.32,Bill Payment
2023-03-11,0.0,67.8,27468.52,Wire Transfer
2023-03-13,0.0,81.21,27387.31,ATM Withdrawal
2023-03-14,0.0,135.71,27251.6,Bill Payment
2023-03-20,3.58,0.0,27255.18,Interest Payment
2023-03-23,0.0,130.8,27124.38,Bill Payment
2023-03-28,0.0,3887.7,21153.8,Credit Card Payment
2023-03-29,0.0,32.33,27092.05,Wire Transfer
2023-04-28,0.0,1052.75,15691.57,Credit Card Payment
2023-05-28,0.0,462.56,15229.01,Credit Card Payment
